ENLIGHTEN Version,1.7.2
Measurement ID,20190905-084755-396540-WP-00340
Serial Number,WP-00340
Label,08:47:55 WP-00340
Integration Time,500
Timestamp,2019-09-05 08:47:55.396540
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
144,821.91,572.09,803.00
145,822.05,574.15,835.00
146,822.19,576.21,952.00
147,822.33,578.26,1058.00
148,822.47,580.32,1189.00
149,822.61,582.37,1275.00
150,822.75,584.42,1387.00
151,822.88,586.48,1391.00
152,823.02,588.53,1325.00
153,823.16,590.58,1250.00
154,823.30,592.63,1126.00
155,823.44,594.68,1003.00
156,823.58,596.72,917.00
157,823.72,598.77,845.00
158,823.86,600.82,795.00
159,824.00,602.86,780.00
160,824.13,604.90,752.00
161,824.27,606.95,767.00
162,824.41,608.99,740.00
163,824.55,611.03,758.00
164,824.69,613.07,746.00
165,824.83,615.11,708.00
166,824.97,617.15,748.00
167,825.10,619.18,804.00
168,825.24,621.22,853.00
169,825.38,623.25,985.00
170,825.52,625.29,1354.00
171,825.66,627.32,1910.00
172,825.80,629.35,2779.00
173,825.94,631.38,3643.00
174,826.07,633.41,4190.00
175,826.21,635.44,4003.00
176,826.35,637.47,3816.00
177,826.49,639.50,3008.00
178,826.63,641.52,2119.00
179,826.77,643.55,1531.00
180,826.91,645.57,1153.00
181,827.04,647.60,1022.00
182,827.18,649.62,976.00
183,827.32,651.64,989.00
184,827.46,653.66,1018.00
185,827.60,655.68,1100.00
186,827.74,657.70,1181.00
187,827.87,659.71,1311.00
188,828.01,661.73,1390.00
189,828.15,663.75,1526.00
190,828.29,665.76,1587.00
191,828.43,667.77,1609.00
192,828.56,669.79,1583.00
193,828.70,671.80,1484.00
194,828.84,673.81,1387.00
195,828.98,675.82,1216.00
196,829.12,677.83,1106.00
197,829.25,679.83,981.00
198,829.39,681.84,913.00
199,829.53,683.84,886.00
200,829.67,685.85,809.00
201,829.81,687.85,835.00
202,829.94,689.86,796.00
203,830.08,691.86,811.00
204,830.22,693.86,805.00
205,830.36,695.86,849.00
206,830.50,697.86,871.00
207,830.63,699.85,959.00
208,830.77,701.85,1006.00
209,830.91,703.85,1105.00
210,831.05,705.84,1102.00
211,831.18,707.84,1143.00
212,831.32,709.83,1085.00
213,831.46,711.82,1018.00
214,831.60,713.81,912.00
215,831.74,715.80,837.00
216,831.87,717.79,780.00
217,832.01,719.78,760.00
218,832.15,721.76,734.00
219,832.29,723.75,733.00
220,832.42,725.74,754.00
221,832.56,727.72,759.00
222,832.70,729.70,825.00
223,832.84,731.68,816.00
224,832.97,733.67,852.00
225,833.11,735.65,927.00
226,833.25,737.62,1024.00
227,833.39,739.60,1227.00
228,833.52,741.58,1491.00
229,833.66,743.56,1969.00
230,833.80,745.53,2606.00
231,833.93,747.51,3257.00
232,834.07,749.48,3791.00
233,834.21,751.45,4120.00
234,834.35,753.42,4029.00
235,834.48,755.39,3584.00
236,834.62,757.36,2981.00
237,834.76,759.33,2370.00
238,834.89,761.30,1891.00
239,835.03,763.26,1594.00
240,835.17,765.23,1434.00
241,835.31,767.19,1421.00
242,835.44,769.16,1424.00
243,835.58,771.12,1414.00
244,835.72,773.08,1470.00
245,835.85,775.04,1634.00
246,835.99,777.00,2030.00
247,836.13,778.96,2800.00
248,836.26,780.92,3958.00
249,836.40,782.87,5084.00
250,836.54,784.83,5898.00
251,836.68,786.78,6299.00
252,836.81,788.74,5872.00
253,836.95,790.69,5001.00
254,837.09,792.64,3961.00
255,837.22,794.59,3097.00
256,837.36,796.54,2567.00
257,837.50,798.49,2273.00
258,837.63,800.44,2198.00
259,837.77,802.38,2193.00
260,837.91,804.33,2187.00
261,838.04,806.27,2285.00
262,838.18,808.22,2435.00
263,838.31,810.16,2608.00
