ENLIGHTEN Version,1.7.2
Measurement ID,20190905-084844-045777-WP-00340
Serial Number,WP-00340
Label,Ibuprofen-11mm-2
Integration Time,500
Timestamp,2019-09-05 08:48:44.045777
Note,
Temperature,9.99381697227335
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
265,838.59,814.04,3803.00
266,838.72,815.98,4473.00
267,838.86,817.92,5241.00
268,839.00,819.86,5857.00
269,839.13,821.80,6500.00
270,839.27,823.73,6949.00
271,839.41,825.67,7176.00
272,839.54,827.60,7311.00
273,839.68,829.53,7532.00
274,839.81,831.47,7617.00
275,839.95,833.40,7785.00
276,840.09,835.33,7954.00
277,840.22,837.26,8007.00
278,840.36,839.18,7849.00
279,840.50,841.11,7354.00
280,840.63,843.04,6805.00
281,840.77,844.96,5975.00
282,840.90,846.89,5079.00
283,841.04,848.81,4326.00
284,841.18,850.73,3719.00
285,841.31,852.65,3198.00
286,841.45,854.57,2750.00
287,841.58,856.49,2449.00
288,841.72,858.41,2171.00
289,841.86,860.33,1897.00
290,841.99,862.24,1726.00
291,842.13,864.16,1592.00
292,842.26,866.07,1490.00
293,842.40,867.99,1482.00
294,842.53,869.90,1533.00
295,842.67,871.81,1653.00
296,842.81,873.72,1815.00
297,842.94,875.63,2020.00
298,843.08,877.54,2197.00
299,843.21,879.44,2344.00
300,843.35,881.35,2446.00
301,843.48,883.26,2578.00
302,843.62,885.16,2559.00
303,843.75,887.06,2568.00
304,843.89,888.97,2566.00
305,844.03,890.87,2483.00
306,844.16,892.77,2338.00
307,844.30,894.67,2182.00
308,844.43,896.57,1932.00
309,844.57,898.46,1752.00
310,844.70,900.36,1559.00
311,844.84,902.26,1405.00
312,844.97,904.15,1288.00
313,845.11,906.04,1229.00
314,845.24,907.94,1145.00
315,845.38,909.83,1120.00
316,845.51,911.72,1119.00
317,845.65,913.61,1179.00
318,845.78,915.50,1320.00
319,845.92,917.38,1421.00
320,846.05,919.27,1495.00
321,846.19,921.16,1513.00
322,846.32,923.04,1468.00
323,846.46,924.92,1413.00
324,846.59,926.81,1309.00
325,846.73,928.69,1246.00
326,846.86,930.57,1208.00
327,847.00,932.45,1303.00
328,847.13,934.33,1420.00
329,847.27,936.20,1677.00
330,847.40,938.08,2022.00
331,847.54,939.96,2435.00
332,847.67,941.83,2816.00
333,847.81,943.71,3062.00
334,847.94,945.58,3312.00
335,848.08,947.45,3493.00
336,848.21,949.32,3605.00
337,848.34,951.19,3730.00
338,848.48,953.06,3852.00
339,848.61,954.93,3806.00
340,848.75,956.79,3498.00
341,848.88,958.66,3057.00
342,849.02,960.52,2536.00
343,849.15,962.39,2079.00
344,849.29,964.25,1718.00
345,849.42,966.11,1478.00
346,849.55,967.97,1419.00
347,849.69,969.83,1344.00
348,849.82,971.69,1344.00
349,849.96,973.55,1311.00
350,850.09,975.41,1223.00
351,850.23,977.26,1138.00
352,850.36,979.12,1138.00
353,850.49,980.97,1107.00
354,850.63,982.82,1098.00
355,850.76,984.68,1164.00
356,850.90,986.53,1195.00
357,851.03,988.38,1285.00
358,851.16,990.23,1478.00
359,851.30,992.07,1726.00
360,851.43,993.92,2167.00
361,851.56,995.77,2901.00
362,851.70,997.61,3764.00
363,851.83,999.46,4584.00
364,851.97,1001.30,5136.00
365,852.10,1003.14,5106.00
366,852.23,1004.98,4762.00
367,852.37,1006.82,3963.00
368,852.50,1008.66,3120.00
369,852.63,1010.50,2281.00
370,852.77,1012.34,1799.00
371,852.90,1014.17,1495.00
372,853.04,1016.01,1309.00
373,853.17,1017.84,1262.00
374,853.30,1019.68,1221.00
375,853.44,1021.51,1198.00
376,853.57,1023.34,1149.00
377,853.70,1025.17,1172.00
378,853.84,1027.00,1128.00
379,853.97,1028.83,1069.00
380,854.10,1030.65,1067.00
381,854.24,1032.48,1068.00
382,854.37,1034.31,1035.00
383,854.50,1036.13,1085.00
384,854.64,1037.95,1041.00
385,854.77,1039.77,1070.00
386,854.90,1041.60,1100.00
387,855.03,1043.42,1111.00
388,855.17,1045.24,1155.00
389,855.30,1047.05,1151.00
390,855.43,1048.87,1242.00
391,855.57,1050.69,1288.00
392,855.70,1052.50,1427.00
393,855.83,1054.32,1560.00
394,855.96,1056.13,1619.00
395,856.10,1057.94,1657.00
396,856.23,1059.75,1693.00
397,856.36,1061.56,1706.00
398,856.50,1063.37,1702.00
399,856.63,1065.18,1800.00
400,856.76,1066.99,1914.00
401,856.89,1068.80,2104.00
402,857.03,1070.60,2205.00
403,857.16,1072.41,2205.00
404,857.29,1074.21,2155.00
405,857.42,1076.01,2013.00
406,857.56,1077.81,1861.00
407,857.69,1079.61,1718.00
408,857.82,1081.41,1644.00
409,857.95,1083.21,1650.00
410,858.09,1085.01,1724.00
411,858.22,1086.81,1889.00
412,858.35,1088.60,2100.00
413,858.48,1090.40,2277.00
414,858.61,1092.19,2401.00
415,858.75,1093.98,2488.00
416,858.88,1095.77,2492.00
417,859.01,1097.56,2345.00
418,859.14,1099.35,2195.00
419,859.28,1101.14,2075.00
420,859.41,1102.93,2041.00
421,859.54,1104.72,2186.00
422,859.67,1106.50,2420.00
423,859.80,1108.29,2787.00
424,859.94,1110.07,3290.00
425,860.07,1111.85,3835.00
426,860.20,1113.63,4310.00
427,860.33,1115.41,4636.00
428,860.46,1117.19,4763.00
429,860.59,1118.97,4666.00
430,860.73,1120.75,4269.00
431,860.86,1122.53,3858.00
432,860.99,1124.30,3385.00
433,861.12,1126.08,2920.00
434,861.25,1127.85,2532.00
435,861.38,1129.62,2209.00
436,861.51,1131.39,1948.00
437,861.65,1133.17,1781.00
438,861.78,1134.93,1641.00
439,861.91,1136.70,1609.00
440,862.04,1138.47,1586.00
441,862.17,1140.24,1593.00
442,862.30,1142.00,1577.00
443,862.43,1143.77,1553.00
444,862.57,1145.53,1609.00
445,862.70,1147.29,1625.00
446,862.83,1149.06,1627.00
447,862.96,1150.82,1699.00
448,863.09,1152.58,1702.00
449,863.22,1154.34,1785.00
450,863.35,1156.09,1841.00
451,863.48,1157.85,1944.00
452,863.61,1159.61,2098.00
453,863.74,1161.36,2265.00
454,863.88,1163.11,2502.00
455,864.01,1164.87,2789.00
456,864.14,1166.62,2920.00
457,864.27,1168.37,3101.00
458,864.40,1170.12,3361.00
459,864.53,1171.87,3568.00
460,864.66,1173.62,3972.00
461,864.79,1175.36,4762.00
462,864.92,1177.11,6224.00
463,865.05,1178.85,8264.00
464,865.18,1180.60,10383.00
465,865.31,1182.34,12148.00
466,865.44,1184.08,13155.00
467,865.57,1185.82,13339.00
468,865.70,1187.56,12419.00
469,865.83,1189.30,11119.00
470,865.96,1191.04,9543.00
471,866.10,1192.78,8119.00
472,866.23,1194.51,6886.00
473,866.36,1196.25,6103.00
474,866.49,1197.98,5690.00
475,866.62,1199.71,5737.00
476,866.75,1201.45,6131.00
477,866.88,1203.18,6531.00
478,867.01,1204.91,6770.00
479,867.14,1206.64,6617.00
480,867.27,1208.36,6253.00
481,867.40,1210.09,5536.00
482,867.53,1211.82,4754.00
483,867.66,1213.54,4219.00
484,867.79,1215.27,3903.00
485,867.92,1216.99,3732.00
486,868.04,1218.71,3734.00
487,868.17,1220.43,3779.00
488,868.30,1222.15,3605.00
489,868.43,1223.87,3485.00
490,868.56,1225.59,3164.00
491,868.69,1227.31,2865.00
492,868.82,1229.02,2629.00
493,868.95,1230.74,2456.00
494,869.08,1232.45,2410.00
495,869.21,1234.16,2332.00
496,869.34,1235.88,2348.00
497,869.47,1237.59,2364.00
498,869.60,1239.30,2490.00
499,869.73,1241.01,2635.00
500,869.86,1242.71,2734.00
501,869.99,1244.42,2911.00
502,870.12,1246.13,3123.00
503,870.24,1247.83,3253.00
504,870.37,1249.54,3451.00
505,870.50,1251.24,3470.00
506,870.63,1252.94,3535.00
507,870.76,1254.64,3462.00
508,870.89,1256.34,3310.00
509,871.02,1258.04,3137.00
510,871.15,1259.74,3060.00
511,871.28,1261.44,2975.00
512,871.41,1263.13,2897.00
513,871.53,1264.83,2861.00
514,871.66,1266.52,2910.00
515,871.79,1268.22,2891.00
516,871.92,1269.91,2946.00
517,872.05,1271.60,3048.00
518,872.18,1273.29,3234.00
519,872.31,1274.98,3388.00
520,872.43,1276.67,3694.00
521,872.56,1278.35,3999.00
522,872.69,1280.04,4349.00
523,872.82,1281.73,4693.00
524,872.95,1283.41,4763.00
525,873.08,1285.09,4910.00
526,873.20,1286.78,4894.00
527,873.33,1288.46,4901.00
528,873.46,1290.14,4929.00
529,873.59,1291.82,4899.00
530,873.72,1293.49,4824.00
531,873.84,1295.17,4748.00
532,873.97,1296.85,4516.00
533,874.10,1298.52,4341.00
534,874.23,1300.20,4130.00
535,874.36,1301.87,4051.00
536,874.48,1303.54,4132.00
537,874.61,1305.21,4085.00
538,874.74,1306.88,4081.00
539,874.87,1308.55,4142.00
540,875.00,1310.22,4090.00
541,875.12,1311.89,3965.00
542,875.25,1313.56,3940.00
543,875.38,1315.22,3915.00
544,875.51,1316.89,3968.00
545,875.63,1318.55,4062.00
546,875.76,1320.21,4265.00
547,875.89,1321.87,4480.00
548,876.02,1323.53,4714.00
549,876.14,1325.19,4831.00
550,876.27,1326.85,4917.00
551,876.40,1328.51,5006.00
552,876.52,1330.16,4874.00
553,876.65,1331.82,4768.00
554,876.78,1333.47,4756.00
555,876.91,1335.13,4793.00
556,877.03,1336.78,4941.00
557,877.16,1338.43,5227.00
558,877.29,1340.08,5394.00
559,877.41,1341.73,5568.00
560,877.54,1343.38,5690.00
561,877.67,1345.03,5676.00
562,877.80,1346.67,5516.00
563,877.92,1348.32,5222.00
564,878.05,1349.96,4946.00
565,878.18,1351.61,4710.00
566,878.30,1353.25,4526.00
567,878.43,1354.89,4357.00
568,878.56,1356.53,4306.00
569,878.68,1358.17,4301.00
570,878.81,1359.81,4332.00
571,878.93,1361.45,4443.00
572,879.06,1363.08,4561.00
573,879.19,1364.72,4600.00
574,879.31,1366.35,4575.00
575,879.44,1367.99,4495.00
576,879.57,1369.62,4340.00
577,879.69,1371.25,4166.00
578,879.82,1372.88,4056.00
