ENLIGHTEN Version,1.7.2
Measurement ID,20190905-085852-545160-WP-00340
Serial Number,WP-00340
Label,Ibuprofen-NoBaseline-2
Integration Time,400
Timestamp,2019-09-05 08:58:52.545160
Note,
Temperature,10.027889651658995
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
199,829.53,683.84,1104.00
200,829.67,685.85,1063.00
201,829.81,687.85,1027.00
202,829.94,689.86,966.00
203,830.08,691.86,994.00
204,830.22,693.86,972.00
205,830.36,695.86,1084.00
206,830.50,697.86,1136.00
207,830.63,699.85,1265.00
208,830.77,701.85,1398.00
209,830.91,703.85,1528.00
210,831.05,705.84,1638.00
211,831.18,707.84,1638.00
212,831.32,709.83,1596.00
213,831.46,711.82,1468.00
214,831.60,713.81,1212.00
215,831.74,715.80,1073.00
216,831.87,717.79,966.00
217,832.01,719.78,928.00
218,832.15,721.76,894.00
219,832.29,723.75,908.00
220,832.42,725.74,968.00
221,832.56,727.72,892.00
222,832.70,729.70,961.00
223,832.84,731.68,1041.00
224,832.97,733.67,1179.00
225,833.11,735.65,1260.00
226,833.25,737.62,1506.00
227,833.39,739.60,1803.00
228,833.52,741.58,2441.00
229,833.66,743.56,3293.00
230,833.80,745.53,4406.00
231,833.93,747.51,5688.00
232,834.07,749.48,6820.00
233,834.21,751.45,7239.00
234,834.35,753.42,7063.00
235,834.48,755.39,6259.00
236,834.62,757.36,5106.00
237,834.76,759.33,3953.00
238,834.89,761.30,2963.00
239,835.03,763.26,2484.00
240,835.17,765.23,2222.00
241,835.31,767.19,2125.00
242,835.44,769.16,2105.00
243,835.58,771.12,2155.00
244,835.72,773.08,2161.00
245,835.85,775.04,2582.00
246,835.99,777.00,3287.00
247,836.13,778.96,4754.00
248,836.26,780.92,6974.00
249,836.40,782.87,9021.00
250,836.54,784.83,10548.00
251,836.68,786.78,11208.00
252,836.81,788.74,10376.00
253,836.95,790.69,8755.00
254,837.09,792.64,6905.00
255,837.22,794.59,5211.00
256,837.36,796.54,4136.00
257,837.50,798.49,3672.00
258,837.63,800.44,3518.00
259,837.77,802.38,3494.00
260,837.91,804.33,3470.00
261,838.04,806.27,3706.00
262,838.18,808.22,4008.00
263,838.31,810.16,4377.00
264,838.45,812.10,5047.00
265,838.59,814.04,6061.00
266,838.72,815.98,7261.00
267,838.86,817.92,8635.00
268,839.00,819.86,9961.00
269,839.13,821.80,11064.00
270,839.27,823.73,11870.00
271,839.41,825.67,12438.00
272,839.54,827.60,12750.00
273,839.68,829.53,13105.00
274,839.81,831.47,13476.00
275,839.95,833.40,13794.00
276,840.09,835.33,14113.00
277,840.22,837.26,14149.00
278,840.36,839.18,13817.00
279,840.50,841.11,12997.00
280,840.63,843.04,11991.00
281,840.77,844.96,10535.00
282,840.90,846.89,8921.00
283,841.04,848.81,7431.00
284,841.18,850.73,6276.00
285,841.31,852.65,5250.00
286,841.45,854.57,4486.00
287,841.58,856.49,3936.00
288,841.72,858.41,3361.00
289,841.86,860.33,2883.00
290,841.99,862.24,2550.00
291,842.13,864.16,2201.00
292,842.26,866.07,2098.00
293,842.40,867.99,2051.00
294,842.53,869.90,2098.00
295,842.67,871.81,2314.00
296,842.81,873.72,2692.00
297,842.94,875.63,2918.00
298,843.08,877.54,3297.00
299,843.21,879.44,3666.00
300,843.35,881.35,3915.00
301,843.48,883.26,4012.00
302,843.62,885.16,4206.00
303,843.75,887.06,4197.00
304,843.89,888.97,4164.00
305,844.03,890.87,3930.00
306,844.16,892.77,3692.00
307,844.30,894.67,3307.00
308,844.43,896.57,3007.00
309,844.57,898.46,2460.00
310,844.70,900.36,2144.00
311,844.84,902.26,1887.00
312,844.97,904.15,1630.00
313,845.11,906.04,1486.00
314,845.24,907.94,1421.00
315,845.38,909.83,1347.00
316,845.51,911.72,1330.00
317,845.65,913.61,1487.00
318,845.78,915.50,1596.00
319,845.92,917.38,1833.00
320,846.05,919.27,2011.00
321,846.19,921.16,2026.00
322,846.32,923.04,1988.00
323,846.46,924.92,1884.00
324,846.59,926.81,1708.00
325,846.73,928.69,1571.00
326,846.86,930.57,1568.00
327,847.00,932.45,1575.00
328,847.13,934.33,1837.00
329,847.27,936.20,2321.00
330,847.40,938.08,2941.00
331,847.54,939.96,3743.00
332,847.67,941.83,4312.00
333,847.81,943.71,4971.00
334,847.94,945.58,5336.00
335,848.08,947.45,5566.00
