ENLIGHTEN Version,1.7.2
Measurement ID,20190905-090333-468782-WP-00340
Serial Number,WP-00340
Label,HDPE-2
Integration Time,500
Timestamp,2019-09-05 09:03:33.468782
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
196,829.12,677.83,4442.00
197,829.25,679.83,4489.00
198,829.39,681.84,4489.00
199,829.53,683.84,4526.00
200,829.67,685.85,4499.00
201,829.81,687.85,4524.00
202,829.94,689.86,4556.00
203,830.08,691.86,4528.00
204,830.22,693.86,4522.00
205,830.36,695.86,4514.00
206,830.50,697.86,4518.00
207,830.63,699.85,4533.00
208,830.77,701.85,4562.00
209,830.91,703.85,4567.00
210,831.05,705.84,4522.00
211,831.18,707.84,4630.00
212,831.32,709.83,4634.00
213,831.46,711.82,4630.00
214,831.60,713.81,4674.00
215,831.74,715.80,4744.00
216,831.87,717.79,4798.00
217,832.01,719.78,4792.00
218,832.15,721.76,4897.00
219,832.29,723.75,4779.00
220,832.42,725.74,4815.00
221,832.56,727.72,4816.00
222,832.70,729.70,4809.00
223,832.84,731.68,4727.00
224,832.97,733.67,4657.00
225,833.11,735.65,4704.00
226,833.25,737.62,4728.00
227,833.39,739.60,4676.00
228,833.52,741.58,4687.00
229,833.66,743.56,4674.00
230,833.80,745.53,4704.00
231,833.93,747.51,4754.00
232,834.07,749.48,4722.00
233,834.21,751.45,4776.00
234,834.35,753.42,4697.00
235,834.48,755.39,4800.00
236,834.62,757.36,4712.00
237,834.76,759.33,4679.00
238,834.89,761.30,4740.00
239,835.03,763.26,4739.00
240,835.17,765.23,4758.00
241,835.31,767.19,4824.00
242,835.44,769.16,4755.00
243,835.58,771.12,4754.00
244,835.72,773.08,4828.00
245,835.85,775.04,4841.00
246,835.99,777.00,4853.00
247,836.13,778.96,4813.00
248,836.26,780.92,4870.00
249,836.40,782.87,4845.00
250,836.54,784.83,4861.00
251,836.68,786.78,4906.00
252,836.81,788.74,4950.00
253,836.95,790.69,4903.00
254,837.09,792.64,4929.00
255,837.22,794.59,4910.00
256,837.36,796.54,4963.00
257,837.50,798.49,4969.00
258,837.63,800.44,4948.00
259,837.77,802.38,4964.00
260,837.91,804.33,4980.00
261,838.04,806.27,4996.00
262,838.18,808.22,4976.00
263,838.31,810.16,5042.00
264,838.45,812.10,5048.00
265,838.59,814.04,5007.00
266,838.72,815.98,5069.00
267,838.86,817.92,4990.00
268,839.00,819.86,5009.00
269,839.13,821.80,5020.00
270,839.27,823.73,5051.00
271,839.41,825.67,5107.00
272,839.54,827.60,5044.00
273,839.68,829.53,5133.00
274,839.81,831.47,5123.00
275,839.95,833.40,5100.00
276,840.09,835.33,5077.00
277,840.22,837.26,5136.00
278,840.36,839.18,5131.00
279,840.50,841.11,5157.00
280,840.63,843.04,5167.00
281,840.77,844.96,5243.00
282,840.90,846.89,5226.00
283,841.04,848.81,5262.00
284,841.18,850.73,5258.00
285,841.31,852.65,5319.00
286,841.45,854.57,5279.00
287,841.58,856.49,5351.00
288,841.72,858.41,5368.00
289,841.86,860.33,5431.00
290,841.99,862.24,5351.00
291,842.13,864.16,5335.00
292,842.26,866.07,5425.00
293,842.40,867.99,5467.00
294,842.53,869.90,5365.00
295,842.67,871.81,5394.00
296,842.81,873.72,5448.00
297,842.94,875.63,5428.00
298,843.08,877.54,5444.00
299,843.21,879.44,5439.00
300,843.35,881.35,5427.00
301,843.48,883.26,5401.00
302,843.62,885.16,5450.00
303,843.75,887.06,5392.00
304,843.89,888.97,5454.00
305,844.03,890.87,5423.00
306,844.16,892.77,5391.00
307,844.30,894.67,5353.00
308,844.43,896.57,5279.00
309,844.57,898.46,5334.00
310,844.70,900.36,5304.00
311,844.84,902.26,5258.00
312,844.97,904.15,5252.00
313,845.11,906.04,5179.00
314,845.24,907.94,5210.00
315,845.38,909.83,5169.00
316,845.51,911.72,5195.00
317,845.65,913.61,5192.00
318,845.78,915.50,5176.00
319,845.92,917.38,5151.00
320,846.05,919.27,5159.00
321,846.19,921.16,5178.00
322,846.32,923.04,5138.00
323,846.46,924.92,5138.00
324,846.59,926.81,5157.00
325,846.73,928.69,5112.00
326,846.86,930.57,5134.00
327,847.00,932.45,5096.00
328,847.13,934.33,4996.00
329,847.27,936.20,5020.00
330,847.40,938.08,5014.00
