ENLIGHTEN Version,1.7.2
Measurement ID,20190905-082427-453518-WP-00340
Serial Number,WP-00340
Label,08:24:27 WP-00340
Integration Time,1000
Timestamp,2019-09-05 08:24:27.453518
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
195,828.98,675.82,19090.00
196,829.12,677.83,18922.00
197,829.25,679.83,19073.00
198,829.39,681.84,18900.00
199,829.53,683.84,18867.00
200,829.67,685.85,18759.00
201,829.81,687.85,18728.00
202,829.94,689.86,18742.00
203,830.08,691.86,18810.00
204,830.22,693.86,18765.00
205,830.36,695.86,18833.00
206,830.50,697.86,18730.00
207,830.63,699.85,18683.00
208,830.77,701.85,18793.00
209,830.91,703.85,18711.00
210,831.05,705.84,18772.00
211,831.18,707.84,18881.00
212,831.32,709.83,18877.00
213,831.46,711.82,18729.00
214,831.60,713.81,18732.00
215,831.74,715.80,18813.00
216,831.87,717.79,18804.00
217,832.01,719.78,18765.00
218,832.15,721.76,18753.00
219,832.29,723.75,18700.00
220,832.42,725.74,18548.00
221,832.56,727.72,18479.00
222,832.70,729.70,18500.00
223,832.84,731.68,18481.00
224,832.97,733.67,18447.00
225,833.11,735.65,18365.00
226,833.25,737.62,18350.00
227,833.39,739.60,18512.00
228,833.52,741.58,18603.00
229,833.66,743.56,18690.00
230,833.80,745.53,18997.00
231,833.93,747.51,19204.00
232,834.07,749.48,19461.00
233,834.21,751.45,19612.00
234,834.35,753.42,19596.00
235,834.48,755.39,19217.00
236,834.62,757.36,18955.00
237,834.76,759.33,18736.00
238,834.89,761.30,18284.00
239,835.03,763.26,18118.00
240,835.17,765.23,18128.00
241,835.31,767.19,18046.00
242,835.44,769.16,18095.00
243,835.58,771.12,18106.00
244,835.72,773.08,18105.00
245,835.85,775.04,18105.00
246,835.99,777.00,18460.00
247,836.13,778.96,18763.00
248,836.26,780.92,19293.00
249,836.40,782.87,19769.00
250,836.54,784.83,20363.00
251,836.68,786.78,20494.00
252,836.81,788.74,20357.00
253,836.95,790.69,20011.00
254,837.09,792.64,19349.00
255,837.22,794.59,18978.00
256,837.36,796.54,18754.00
257,837.50,798.49,18567.00
258,837.63,800.44,18474.00
259,837.77,802.38,18524.00
260,837.91,804.33,18574.00
261,838.04,806.27,18512.00
262,838.18,808.22,18659.00
263,838.31,810.16,18684.00
264,838.45,812.10,18910.00
265,838.59,814.04,19112.00
266,838.72,815.98,19288.00
267,838.86,817.92,19729.00
268,839.00,819.86,20073.00
269,839.13,821.80,20313.00
270,839.27,823.73,20639.00
271,839.41,825.67,20780.00
272,839.54,827.60,20936.00
273,839.68,829.53,21031.00
274,839.81,831.47,21003.00
275,839.95,833.40,21117.00
276,840.09,835.33,21230.00
277,840.22,837.26,21184.00
278,840.36,839.18,21061.00
279,840.50,841.11,20972.00
280,840.63,843.04,20647.00
281,840.77,844.96,20192.00
282,840.90,846.89,19839.00
283,841.04,848.81,19471.00
284,841.18,850.73,19219.00
285,841.31,852.65,19086.00
286,841.45,854.57,18780.00
287,841.58,856.49,18593.00
288,841.72,858.41,18559.00
289,841.86,860.33,18333.00
290,841.99,862.24,18299.00
291,842.13,864.16,18252.00
292,842.26,866.07,18053.00
293,842.40,867.99,18154.00
294,842.53,869.90,18135.00
