ENLIGHTEN Version,1.7.2
Measurement ID,20190905-084006-935028-WP-00340
Serial Number,WP-00340
Label,08:40:06 WP-00340
Integration Time,500
Timestamp,2019-09-05 08:40:06.935028
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
0,801.72,265.63,672.00
1,801.86,267.83,862.00
2,802.00,270.02,1058.00
3,802.14,272.22,1413.00
4,802.28,274.41,1826.00
5,802.42,276.60,2336.00
6,802.56,278.80,2981.00
7,802.71,280.99,3837.00
8,802.85,283.18,4786.00
9,802.99,285.37,5957.00
10,803.13,287.55,7179.00
11,803.27,289.74,8521.00
12,803.41,291.93,9839.00
13,803.55,294.11,11156.00
14,803.69,296.30,12256.00
15,803.83,298.48,13244.00
16,803.98,300.66,13921.00
17,804.12,302.84,14557.00
18,804.26,305.02,14892.00
19,804.40,307.20,15137.00
20,804.54,309.38,15240.00
21,804.68,311.56,15354.00
22,804.82,313.74,15302.00
23,804.96,315.91,15367.00
24,805.10,318.09,15424.00
25,805.24,320.26,15386.00
26,805.39,322.43,15431.00
27,805.53,324.61,15557.00
28,805.67,326.78,15560.00
29,805.81,328.95,15580.00
30,805.95,331.12,15601.00
31,806.09,333.28,15676.00
32,806.23,335.45,15811.00
33,806.37,337.62,15674.00
34,806.51,339.78,15841.00
35,806.65,341.95,15809.00
36,806.79,344.11,15917.00
37,806.93,346.27,15819.00
38,807.08,348.43,15835.00
39,807.22,350.59,15890.00
40,807.36,352.75,15902.00
41,807.50,354.91,15949.00
42,807.64,357.07,15927.00
43,807.78,359.23,15905.00
44,807.92,361.38,15905.00
45,808.06,363.54,15864.00
46,808.20,365.69,15816.00
47,808.34,367.84,15801.00
48,808.48,370.00,15782.00
49,808.62,372.15,15877.00
50,808.76,374.30,15774.00
51,808.90,376.45,15839.00
52,809.04,378.59,15879.00
53,809.19,380.74,15949.00
54,809.33,382.89,16078.00
55,809.47,385.03,16006.00
56,809.61,387.18,16107.00
57,809.75,389.32,16194.00
58,809.89,391.46,16052.00
59,810.03,393.60,16189.00
60,810.17,395.74,16204.00
61,810.31,397.88,16286.00
62,810.45,400.02,16411.00
63,810.59,402.16,16467.00
64,810.73,404.29,16626.00
65,810.87,406.43,16638.00
66,811.01,408.57,16843.00
67,811.15,410.70,16895.00
68,811.29,412.83,17113.00
69,811.43,414.96,17431.00
70,811.57,417.09,17566.00
71,811.71,419.22,17673.00
72,811.85,421.35,17918.00
73,811.99,423.48,18078.00
74,812.13,425.61,18424.00
75,812.27,427.73,18574.00
76,812.41,429.86,18919.00
77,812.55,431.98,19052.00
78,812.69,434.11,19444.00
79,812.83,436.23,19674.00
80,812.97,438.35,20009.00
81,813.11,440.47,20117.00
82,813.26,442.59,20370.00
83,813.40,444.71,20378.00
84,813.54,446.82,20534.00
85,813.68,448.94,20437.00
86,813.82,451.05,20380.00
87,813.96,453.17,20005.00
88,814.10,455.28,19706.00
89,814.24,457.39,19341.00
90,814.38,459.51,18926.00
91,814.52,461.62,18328.00
92,814.66,463.73,18081.00
93,814.80,465.83,17723.00
94,814.94,467.94,17294.00
95,815.08,470.05,17148.00
96,815.22,472.15,16889.00
97,815.36,474.26,16646.00
98,815.50,476.36,16509.00
99,815.63,478.47,16385.00
100,815.77,480.57,16227.00
101,815.91,482.67,16197.00
102,816.05,484.77,16028.00
103,816.19,486.87,16037.00
104,816.33,488.97,16025.00
105,816.47,491.06,15910.00
106,816.61,493.16,16069.00
107,816.75,495.25,15919.00
108,816.89,497.35,15921.00
109,817.03,499.44,15966.00
110,817.17,501.53,15835.00
111,817.31,503.62,15950.00
112,817.45,505.71,15884.00
113,817.59,507.80,15953.00
114,817.73,509.89,15905.00
115,817.87,511.98,15837.00
116,818.01,514.07,15907.00
117,818.15,516.15,15818.00
118,818.29,518.24,15831.00
119,818.43,520.32,15943.00
120,818.57,522.40,15806.00
121,818.71,524.48,15803.00
122,818.85,526.56,15816.00
123,818.99,528.64,15901.00
124,819.13,530.72,15879.00
125,819.27,532.80,15896.00
126,819.40,534.88,15900.00
127,819.54,536.95,15934.00
128,819.68,539.03,15935.00
129,819.82,541.10,16024.00
130,819.96,543.17,15988.00
131,820.10,545.24,16010.00
132,820.24,547.32,16101.00
133,820.38,549.39,16157.00
134,820.52,551.45,16233.00
135,820.66,553.52,16309.00
136,820.80,555.59,16314.00
137,820.94,557.66,16335.00
138,821.08,559.72,16485.00
139,821.22,561.78,16565.00
140,821.35,563.85,16678.00
141,821.49,565.91,16708.00
142,821.63,567.97,17020.00
143,821.77,570.03,16923.00
144,821.91,572.09,17064.00
145,822.05,574.15,17220.00
146,822.19,576.21,17497.00
147,822.33,578.26,17568.00
148,822.47,580.32,17806.00
149,822.61,582.37,18073.00
150,822.75,584.42,18128.00
151,822.88,586.48,18485.00
152,823.02,588.53,18639.00
153,823.16,590.58,18896.00
154,823.30,592.63,19121.00
155,823.44,594.68,19295.00
156,823.58,596.72,19546.00
157,823.72,598.77,19780.00
158,823.86,600.82,19998.00
159,824.00,602.86,20431.00
160,824.13,604.90,20519.00
161,824.27,606.95,20603.00
162,824.41,608.99,20717.00
163,824.55,611.03,20677.00
164,824.69,613.07,20537.00
165,824.83,615.11,20247.00
166,824.97,617.15,20106.00
167,825.10,619.18,19765.00
168,825.24,621.22,19556.00
169,825.38,623.25,19166.00
170,825.52,625.29,19062.00
171,825.66,627.32,18820.00
172,825.80,629.35,18704.00
173,825.94,631.38,18527.00
174,826.07,633.41,18380.00
175,826.21,635.44,18168.00
176,826.35,637.47,17956.00
177,826.49,639.50,17629.00
178,826.63,641.52,17355.00
179,826.77,643.55,17121.00
180,826.91,645.57,16980.00
181,827.04,647.60,16877.00
182,827.18,649.62,16864.00
183,827.32,651.64,16653.00
184,827.46,653.66,16689.00
185,827.60,655.68,16666.00
186,827.74,657.70,16534.00
187,827.87,659.71,16459.00
188,828.01,661.73,16634.00
189,828.15,663.75,16467.00
190,828.29,665.76,16558.00
191,828.43,667.77,16560.00
192,828.56,669.79,16554.00
193,828.70,671.80,16331.00
194,828.84,673.81,16453.00
195,828.98,675.82,16400.00
196,829.12,677.83,16468.00
197,829.25,679.83,16343.00
198,829.39,681.84,16330.00
199,829.53,683.84,16358.00
200,829.67,685.85,16406.00
201,829.81,687.85,16385.00
202,829.94,689.86,16383.00
203,830.08,691.86,16295.00
204,830.22,693.86,16371.00
205,830.36,695.86,16349.00
206,830.50,697.86,16427.00
207,830.63,699.85,16505.00
208,830.77,701.85,16455.00
209,830.91,703.85,16517.00
210,831.05,705.84,16476.00
211,831.18,707.84,16472.00
212,831.32,709.83,16549.00
213,831.46,711.82,16575.00
214,831.60,713.81,16461.00
215,831.74,715.80,16567.00
216,831.87,717.79,16562.00
217,832.01,719.78,16552.00
218,832.15,721.76,16590.00
219,832.29,723.75,16560.00
220,832.42,725.74,16495.00
221,832.56,727.72,16594.00
222,832.70,729.70,16501.00
223,832.84,731.68,16483.00
224,832.97,733.67,16435.00
225,833.11,735.65,16329.00
226,833.25,737.62,16497.00
227,833.39,739.60,16434.00
228,833.52,741.58,16518.00
229,833.66,743.56,16507.00
230,833.80,745.53,16621.00
231,833.93,747.51,16716.00
232,834.07,749.48,16865.00
233,834.21,751.45,16904.00
234,834.35,753.42,16923.00
235,834.48,755.39,16741.00
236,834.62,757.36,16742.00
237,834.76,759.33,16520.00
238,834.89,761.30,16527.00
239,835.03,763.26,16467.00
240,835.17,765.23,16384.00
241,835.31,767.19,16331.00
242,835.44,769.16,16412.00
243,835.58,771.12,16383.00
244,835.72,773.08,16386.00
245,835.85,775.04,16451.00
246,835.99,777.00,16634.00
247,836.13,778.96,16773.00
248,836.26,780.92,16979.00
249,836.40,782.87,17235.00
250,836.54,784.83,17403.00
251,836.68,786.78,17524.00
252,836.81,788.74,17376.00
253,836.95,790.69,17254.00
254,837.09,792.64,17153.00
255,837.22,794.59,16925.00
256,837.36,796.54,16916.00
257,837.50,798.49,16813.00
258,837.63,800.44,16898.00
259,837.77,802.38,16860.00
260,837.91,804.33,16822.00
261,838.04,806.27,16944.00
262,838.18,808.22,16885.00
263,838.31,810.16,17011.00
264,838.45,812.10,17151.00
265,838.59,814.04,17250.00
266,838.72,815.98,17501.00
267,838.86,817.92,17426.00
268,839.00,819.86,17534.00
269,839.13,821.80,17851.00
