ENLIGHTEN Version,1.7.2
Measurement ID,20190905-083640-923469-WP-00340
Serial Number,WP-00340
Label,08:36:40 WP-00340
Integration Time,200
Timestamp,2019-09-05 08:36:40.923469
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
0,801.72,265.63,447.00
1,801.86,267.83,569.00
2,802.00,270.02,722.00
3,802.14,272.22,932.00
4,802.28,274.41,1183.00
5,802.42,276.60,1532.00
6,802.56,278.80,1986.00
7,802.71,280.99,2492.00
8,802.85,283.18,3219.00
9,802.99,285.37,3917.00
10,803.13,287.55,4762.00
11,803.27,289.74,5646.00
12,803.41,291.93,6525.00
13,803.55,294.11,7414.00
14,803.69,296.30,8153.00
15,803.83,298.48,8658.00
16,803.98,300.66,9208.00
17,804.12,302.84,9715.00
18,804.26,305.02,9953.00
19,804.40,307.20,10094.00
20,804.54,309.38,10154.00
21,804.68,311.56,10274.00
22,804.82,313.74,10274.00
23,804.96,315.91,10337.00
24,805.10,318.09,10302.00
25,805.24,320.26,10435.00
26,805.39,322.43,10512.00
27,805.53,324.61,10529.00
28,805.67,326.78,10529.00
29,805.81,328.95,10623.00
30,805.95,331.12,10718.00
31,806.09,333.28,10811.00
32,806.23,335.45,10801.00
33,806.37,337.62,10883.00
34,806.51,339.78,10960.00
35,806.65,341.95,10969.00
36,806.79,344.11,11134.00
37,806.93,346.27,11038.00
38,807.08,348.43,11140.00
39,807.22,350.59,11144.00
40,807.36,352.75,11129.00
41,807.50,354.91,11243.00
42,807.64,357.07,11206.00
43,807.78,359.23,11169.00
44,807.92,361.38,11245.00
45,808.06,363.54,11158.00
46,808.20,365.69,11123.00
47,808.34,367.84,11192.00
48,808.48,370.00,11211.00
49,808.62,372.15,11222.00
50,808.76,374.30,11246.00
51,808.90,376.45,11336.00
52,809.04,378.59,11284.00
53,809.19,380.74,11292.00
54,809.33,382.89,11549.00
55,809.47,385.03,11450.00
56,809.61,387.18,11454.00
57,809.75,389.32,11547.00
58,809.89,391.46,11620.00
59,810.03,393.60,11620.00
60,810.17,395.74,11806.00
61,810.31,397.88,11802.00
62,810.45,400.02,11853.00
63,810.59,402.16,12004.00
64,810.73,404.29,12050.00
65,810.87,406.43,12034.00
66,811.01,408.57,12261.00
67,811.15,410.70,12261.00
68,811.29,412.83,12559.00
69,811.43,414.96,12713.00
70,811.57,417.09,12805.00
71,811.71,419.22,13044.00
72,811.85,421.35,13199.00
73,811.99,423.48,13392.00
74,812.13,425.61,13674.00
75,812.27,427.73,13837.00
76,812.41,429.86,14024.00
77,812.55,431.98,14238.00
78,812.69,434.11,14517.00
79,812.83,436.23,14903.00
80,812.97,438.35,15034.00
81,813.11,440.47,15327.00
82,813.26,442.59,15360.00
83,813.40,444.71,15607.00
84,813.54,446.82,15616.00
85,813.68,448.94,15426.00
86,813.82,451.05,15289.00
87,813.96,453.17,14965.00
88,814.10,455.28,14686.00
89,814.24,457.39,14331.00
90,814.38,459.51,14121.00
91,814.52,461.62,13644.00
92,814.66,463.73,13316.00
93,814.80,465.83,13125.00
94,814.94,467.94,12805.00
95,815.08,470.05,12523.00
96,815.22,472.15,12407.00
97,815.36,474.26,12316.00
98,815.50,476.36,12104.00
99,815.63,478.47,11886.00
100,815.77,480.57,11838.00
101,815.91,482.67,11894.00
102,816.05,484.77,11805.00
103,816.19,486.87,11580.00
104,816.33,488.97,11614.00
105,816.47,491.06,11669.00
106,816.61,493.16,11608.00
107,816.75,495.25,11604.00
108,816.89,497.35,11612.00
109,817.03,499.44,11697.00
110,817.17,501.53,11495.00
111,817.31,503.62,11539.00
112,817.45,505.71,11551.00
113,817.59,507.80,11568.00
114,817.73,509.89,11624.00
115,817.87,511.98,11532.00
116,818.01,514.07,11635.00
117,818.15,516.15,11585.00
118,818.29,518.24,11622.00
119,818.43,520.32,11613.00
120,818.57,522.40,11529.00
121,818.71,524.48,11530.00
122,818.85,526.56,11572.00
123,818.99,528.64,11655.00
124,819.13,530.72,11591.00
125,819.27,532.80,11595.00
126,819.40,534.88,11618.00
127,819.54,536.95,11560.00
128,819.68,539.03,11726.00
129,819.82,541.10,11648.00
130,819.96,543.17,11663.00
131,820.10,545.24,11686.00
132,820.24,547.32,11821.00
133,820.38,549.39,11816.00
134,820.52,551.45,11794.00
135,820.66,553.52,11947.00
136,820.80,555.59,12001.00
137,820.94,557.66,11986.00
138,821.08,559.72,12078.00
139,821.22,561.78,12224.00
140,821.35,563.85,12229.00
141,821.49,565.91,12263.00
142,821.63,567.97,12493.00
143,821.77,570.03,12513.00
144,821.91,572.09,12660.00
145,822.05,574.15,12683.00
146,822.19,576.21,12877.00
147,822.33,578.26,13012.00
148,822.47,580.32,13120.00
149,822.61,582.37,13472.00
150,822.75,584.42,13502.00
151,822.88,586.48,13758.00
152,823.02,588.53,13868.00
153,823.16,590.58,14114.00
154,823.30,592.63,14368.00
155,823.44,594.68,14484.00
156,823.58,596.72,14797.00
157,823.72,598.77,15016.00
158,823.86,600.82,15259.00
159,824.00,602.86,15323.00
160,824.13,604.90,15586.00
161,824.27,606.95,15658.00
162,824.41,608.99,15710.00
163,824.55,611.03,15709.00
164,824.69,613.07,15493.00
165,824.83,615.11,15342.00
166,824.97,617.15,15169.00
167,825.10,619.18,14819.00
168,825.24,621.22,14659.00
169,825.38,623.25,14315.00
170,825.52,625.29,14153.00
171,825.66,627.32,13853.00
172,825.80,629.35,13705.00
173,825.94,631.38,13636.00
174,826.07,633.41,13495.00
175,826.21,635.44,13290.00
176,826.35,637.47,13084.00
177,826.49,639.50,12801.00
178,826.63,641.52,12548.00
179,826.77,643.55,12414.00
180,826.91,645.57,12215.00
181,827.04,647.60,12187.00
182,827.18,649.62,12023.00
183,827.32,651.64,12033.00
184,827.46,653.66,12012.00
185,827.60,655.68,11887.00
186,827.74,657.70,11863.00
187,827.87,659.71,11878.00
188,828.01,661.73,11811.00
189,828.15,663.75,11762.00
190,828.29,665.76,11826.00
191,828.43,667.77,11660.00
192,828.56,669.79,11722.00
193,828.70,671.80,11623.00
194,828.84,673.81,11751.00
195,828.98,675.82,11682.00
196,829.12,677.83,11802.00
197,829.25,679.83,11676.00
198,829.39,681.84,11535.00
199,829.53,683.84,11606.00
200,829.67,685.85,11441.00
201,829.81,687.85,11605.00
202,829.94,689.86,11503.00
203,830.08,691.86,11506.00
204,830.22,693.86,11583.00
205,830.36,695.86,11558.00
206,830.50,697.86,11499.00
207,830.63,699.85,11516.00
208,830.77,701.85,11507.00
209,830.91,703.85,11574.00
210,831.05,705.84,11599.00
211,831.18,707.84,11574.00
212,831.32,709.83,11525.00
213,831.46,711.82,11574.00
214,831.60,713.81,11652.00
215,831.74,715.80,11667.00
216,831.87,717.79,11573.00
217,832.01,719.78,11568.00
218,832.15,721.76,11547.00
219,832.29,723.75,11596.00
220,832.42,725.74,11570.00
221,832.56,727.72,11555.00
222,832.70,729.70,11510.00
223,832.84,731.68,11365.00
224,832.97,733.67,11463.00
225,833.11,735.65,11506.00
226,833.25,737.62,11414.00
227,833.39,739.60,11456.00
228,833.52,741.58,11420.00
229,833.66,743.56,11435.00
230,833.80,745.53,11452.00
231,833.93,747.51,11582.00
232,834.07,749.48,11638.00
233,834.21,751.45,11683.00
234,834.35,753.42,11634.00
235,834.48,755.39,11561.00
236,834.62,757.36,11408.00
237,834.76,759.33,11461.00
238,834.89,761.30,11260.00
239,835.03,763.26,11319.00
240,835.17,765.23,11266.00
241,835.31,767.19,11241.00
242,835.44,769.16,11273.00
243,835.58,771.12,11332.00
244,835.72,773.08,11304.00
245,835.85,775.04,11235.00
246,835.99,777.00,11364.00
247,836.13,778.96,11359.00
248,836.26,780.92,11583.00
249,836.40,782.87,11646.00
250,836.54,784.83,11799.00
251,836.68,786.78,11790.00
252,836.81,788.74,11776.00
253,836.95,790.69,11728.00
254,837.09,792.64,11465.00
255,837.22,794.59,11549.00
256,837.36,796.54,11433.00
257,837.50,798.49,11315.00
258,837.63,800.44,11249.00
259,837.77,802.38,11303.00
260,837.91,804.33,11357.00
261,838.04,806.27,11412.00
262,838.18,808.22,11374.00
263,838.31,810.16,11441.00
264,838.45,812.10,11399.00
265,838.59,814.04,11469.00
266,838.72,815.98,11563.00
267,838.86,817.92,11661.00
268,839.00,819.86,11709.00
269,839.13,821.80,11819.00
270,839.27,823.73,11880.00
271,839.41,825.67,12019.00
272,839.54,827.60,11920.00
273,839.68,829.53,11941.00
274,839.81,831.47,11994.00
275,839.95,833.40,12064.00
276,840.09,835.33,12132.00
277,840.22,837.26,12053.00
