ENLIGHTEN Version,1.7.2
Measurement ID,20190905-083932-737261-WP-00340
Serial Number,WP-00340
Label,08:39:32 WP-00340
Integration Time,500
Timestamp,2019-09-05 08:39:32.737261
Note,
Temperature,9.99381697227335
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
195,828.98,675.82,17326.00
196,829.12,677.83,17376.00
197,829.25,679.83,17392.00
198,829.39,681.84,17418.00
199,829.53,683.84,17498.00
200,829.67,685.85,17302.00
201,829.81,687.85,17321.00
202,829.94,689.86,17353.00
203,830.08,691.86,17258.00
204,830.22,693.86,17281.00
205,830.36,695.86,17289.00
206,830.50,697.86,17330.00
207,830.63,699.85,17296.00
208,830.77,701.85,17434.00
209,830.91,703.85,17536.00
210,831.05,705.84,17392.00
211,831.18,707.84,17573.00
212,831.32,709.83,17442.00
213,831.46,711.82,17511.00
214,831.60,713.81,17578.00
215,831.74,715.80,17543.00
216,831.87,717.79,17542.00
217,832.01,719.78,17577.00
218,832.15,721.76,17606.00
219,832.29,723.75,17486.00
220,832.42,725.74,17525.00
221,832.56,727.72,17509.00
222,832.70,729.70,17327.00
223,832.84,731.68,17341.00
224,832.97,733.67,17368.00
225,833.11,735.65,17436.00
226,833.25,737.62,17317.00
227,833.39,739.60,17290.00
228,833.52,741.58,17545.00
229,833.66,743.56,17601.00
230,833.80,745.53,17700.00
231,833.93,747.51,17996.00
232,834.07,749.48,18127.00
233,834.21,751.45,18136.00
234,834.35,753.42,18106.00
235,834.48,755.39,17924.00
236,834.62,757.36,17819.00
237,834.76,759.33,17696.00
238,834.89,761.30,17461.00
239,835.03,763.26,17495.00
240,835.17,765.23,17422.00
241,835.31,767.19,17353.00
242,835.44,769.16,17488.00
243,835.58,771.12,17374.00
244,835.72,773.08,17461.00
245,835.85,775.04,17350.00
246,835.99,777.00,17728.00
247,836.13,778.96,17855.00
248,836.26,780.92,18308.00
249,836.40,782.87,18518.00
250,836.54,784.83,18742.00
251,836.68,786.78,18918.00
252,836.81,788.74,18744.00
253,836.95,790.69,18453.00
254,837.09,792.64,18270.00
255,837.22,794.59,18038.00
256,837.36,796.54,17998.00
257,837.50,798.49,17766.00
258,837.63,800.44,17869.00
259,837.77,802.38,17908.00
260,837.91,804.33,17946.00
261,838.04,806.27,17952.00
262,838.18,808.22,17988.00
263,838.31,810.16,18034.00
264,838.45,812.10,18167.00
265,838.59,814.04,18354.00
266,838.72,815.98,18624.00
267,838.86,817.92,18706.00
268,839.00,819.86,18961.00
269,839.13,821.80,19287.00
270,839.27,823.73,19437.00
271,839.41,825.67,19514.00
272,839.54,827.60,19478.00
273,839.68,829.53,19693.00
274,839.81,831.47,19702.00
275,839.95,833.40,19727.00
276,840.09,835.33,19753.00
277,840.22,837.26,19883.00
278,840.36,839.18,19970.00
279,840.50,841.11,19569.00
280,840.63,843.04,19874.00
281,840.77,844.96,19470.00
282,840.90,846.89,19077.00
283,841.04,848.81,19008.00
284,841.18,850.73,18881.00
285,841.31,852.65,18828.00
286,841.45,854.57,18755.00
287,841.58,856.49,18664.00
288,841.72,858.41,18605.00
289,841.86,860.33,18483.00
290,841.99,862.24,18423.00
291,842.13,864.16,18468.00
292,842.26,866.07,18274.00
293,842.40,867.99,18280.00
294,842.53,869.90,18342.00
295,842.67,871.81,18167.00
296,842.81,873.72,18326.00
297,842.94,875.63,18509.00
298,843.08,877.54,18413.00
299,843.21,879.44,18344.00
300,843.35,881.35,18376.00
301,843.48,883.26,18443.00
302,843.62,885.16,18330.00
303,843.75,887.06,18333.00
304,843.89,888.97,18251.00
305,844.03,890.87,18154.00
306,844.16,892.77,17939.00
307,844.30,894.67,17688.00
308,844.43,896.57,17723.00
309,844.57,898.46,17490.00
310,844.70,900.36,17380.00
311,844.84,902.26,17244.00
312,844.97,904.15,17144.00
313,845.11,906.04,16946.00
314,845.24,907.94,16964.00
315,845.38,909.83,16950.00
316,845.51,911.72,16877.00
317,845.65,913.61,16777.00
318,845.78,915.50,16740.00
319,845.92,917.38,16710.00
320,846.05,919.27,16676.00
321,846.19,921.16,16619.00
322,846.32,923.04,16591.00
323,846.46,924.92,16531.00
324,846.59,926.81,16431.00
325,846.73,928.69,16364.00
326,846.86,930.57,16438.00
327,847.00,932.45,16278.00
328,847.13,934.33,16242.00
329,847.27,936.20,16385.00
330,847.40,938.08,16341.00
331,847.54,939.96,16493.00
332,847.67,941.83,16508.00
333,847.81,943.71,16463.00
334,847.94,945.58,16532.00
335,848.08,947.45,16605.00
336,848.21,949.32,16606.00
337,848.34,951.19,16617.00
338,848.48,953.06,16621.00
339,848.61,954.93,16537.00
340,848.75,956.79,16373.00
341,848.88,958.66,16214.00
342,849.02,960.52,16022.00
343,849.15,962.39,15978.00
344,849.29,964.25,15725.00
345,849.42,966.11,15656.00
346,849.55,967.97,15626.00
347,849.69,969.83,15666.00
348,849.82,971.69,15611.00
349,849.96,973.55,15501.00
350,850.09,975.41,15483.00
351,850.23,977.26,15409.00
352,850.36,979.12,15470.00
353,850.49,980.97,15396.00
354,850.63,982.82,15398.00
355,850.76,984.68,15369.00
356,850.90,986.53,15449.00
357,851.03,988.38,15506.00
358,851.16,990.23,15489.00
359,851.30,992.07,15632.00
360,851.43,993.92,15668.00
361,851.56,995.77,15907.00
362,851.70,997.61,16197.00
363,851.83,999.46,16392.00
364,851.97,1001.30,16513.00
365,852.10,1003.14,16666.00
366,852.23,1004.98,16504.00
367,852.37,1006.82,16073.00
368,852.50,1008.66,15919.00
369,852.63,1010.50,15656.00
370,852.77,1012.34,15510.00
371,852.90,1014.17,15548.00
372,853.04,1016.01,15409.00
373,853.17,1017.84,15357.00
374,853.30,1019.68,15481.00
375,853.44,1021.51,15413.00
376,853.57,1023.34,15388.00
377,853.70,1025.17,15369.00
378,853.84,1027.00,15348.00
379,853.97,1028.83,15340.00
380,854.10,1030.65,15338.00
381,854.24,1032.48,15432.00
382,854.37,1034.31,15552.00
383,854.50,1036.13,15506.00
384,854.64,1037.95,15611.00
385,854.77,1039.77,15637.00
386,854.90,1041.60,15662.00
387,855.03,1043.42,15696.00
388,855.17,1045.24,15978.00
389,855.30,1047.05,16316.00
390,855.43,1048.87,16862.00
391,855.57,1050.69,17837.00
392,855.70,1052.50,19658.00
393,855.83,1054.32,22343.00
394,855.96,1056.13,26024.00
395,856.10,1057.94,29976.00
396,856.23,1059.75,32966.00
397,856.36,1061.56,34078.00
398,856.50,1063.37,33339.00
399,856.63,1065.18,30869.00
400,856.76,1066.99,27203.00
401,856.89,1068.80,23509.00
402,857.03,1070.60,20867.00
403,857.16,1072.41,19442.00
404,857.29,1074.21,18686.00
405,857.42,1076.01,18319.00
406,857.56,1077.81,17975.00
407,857.69,1079.61,18003.00
408,857.82,1081.41,17939.00
409,857.95,1083.21,17728.00
410,858.09,1085.01,17650.00
411,858.22,1086.81,17593.00
412,858.35,1088.60,17340.00
413,858.48,1090.40,17230.00
414,858.61,1092.19,17135.00
415,858.75,1093.98,16912.00
416,858.88,1095.77,16752.00
417,859.01,1097.56,16543.00
418,859.14,1099.35,16352.00
419,859.28,1101.14,16231.00
420,859.41,1102.93,16136.00
421,859.54,1104.72,16193.00
422,859.67,1106.50,16225.00
423,859.80,1108.29,16449.00
424,859.94,1110.07,16594.00
425,860.07,1111.85,17043.00
426,860.20,1113.63,17517.00
427,860.33,1115.41,18000.00
428,860.46,1117.19,18966.00
429,860.59,1118.97,20227.00
430,860.73,1120.75,22341.00
431,860.86,1122.53,25451.00
432,860.99,1124.30,29134.00
433,861.12,1126.08,32608.00
434,861.25,1127.85,34628.00
435,861.38,1129.62,34785.00
436,861.51,1131.39,32502.00
437,861.65,1133.17,28954.00
438,861.78,1134.93,24774.00
439,861.91,1136.70,21220.00
440,862.04,1138.47,18676.00
441,862.17,1140.24,17292.00
442,862.30,1142.00,16345.00
443,862.43,1143.77,15832.00
444,862.57,1145.53,15662.00
445,862.70,1147.29,15489.00
446,862.83,1149.06,15414.00
447,862.96,1150.82,15433.00
448,863.09,1152.58,15380.00
449,863.22,1154.34,15453.00
450,863.35,1156.09,15485.00
451,863.48,1157.85,15548.00
452,863.61,1159.61,15829.00
453,863.74,1161.36,16284.00
454,863.88,1163.11,16953.00
455,864.01,1164.87,17733.00
456,864.14,1166.62,18341.00
457,864.27,1168.37,18678.00
458,864.40,1170.12,18765.00
459,864.53,1171.87,18401.00
460,864.66,1173.62,17758.00
461,864.79,1175.36,17321.00
462,864.92,1177.11,17197.00
463,865.05,1178.85,17340.00
464,865.18,1180.60,17635.00
465,865.31,1182.34,17981.00
466,865.44,1184.08,18201.00
467,865.57,1185.82,18136.00
468,865.70,1187.56,17886.00
469,865.83,1189.30,17513.00
470,865.96,1191.04,16967.00
471,866.10,1192.78,16632.00
472,866.23,1194.51,16316.00
473,866.36,1196.25,16043.00
474,866.49,1197.98,15950.00
475,866.62,1199.71,15894.00
476,866.75,1201.45,15973.00
477,866.88,1203.18,16013.00
478,867.01,1204.91,16147.00
479,867.14,1206.64,16128.00
480,867.27,1208.36,16021.00
481,867.40,1210.09,15809.00
482,867.53,1211.82,15520.00
483,867.66,1213.54,15437.00
484,867.79,1215.27,15342.00
485,867.92,1216.99,15335.00
486,868.04,1218.71,15175.00
487,868.17,1220.43,15316.00
488,868.30,1222.15,15276.00
489,868.43,1223.87,15144.00
490,868.56,1225.59,15128.00
491,868.69,1227.31,15009.00
492,868.82,1229.02,14989.00
493,868.95,1230.74,15088.00
494,869.08,1232.45,14979.00
495,869.21,1234.16,14970.00
496,869.34,1235.88,14958.00
497,869.47,1237.59,14945.00
498,869.60,1239.30,14897.00
499,869.73,1241.01,15030.00
500,869.86,1242.71,14979.00
501,869.99,1244.42,15116.00
502,870.12,1246.13,15159.00
503,870.24,1247.83,15295.00
504,870.37,1249.54,15382.00
505,870.50,1251.24,15402.00
506,870.63,1252.94,15385.00
507,870.76,1254.64,15590.00
508,870.89,1256.34,15598.00
509,871.02,1258.04,15734.00
510,871.15,1259.74,15824.00
511,871.28,1261.44,15941.00
512,871.41,1263.13,16208.00
513,871.53,1264.83,16168.00
514,871.66,1266.52,16322.00
515,871.79,1268.22,16484.00
516,871.92,1269.91,16506.00
517,872.05,1271.60,16675.00
518,872.18,1273.29,16665.00
519,872.31,1274.98,16750.00
520,872.43,1276.67,16918.00
521,872.56,1278.35,17133.00
522,872.69,1280.04,17508.00
523,872.82,1281.73,18070.00
524,872.95,1283.41,19098.00
525,873.08,1285.09,20653.00
526,873.20,1286.78,23739.00
527,873.33,1288.46,28680.00
528,873.46,1290.14,34836.00
529,873.59,1291.82,40379.00
530,873.72,1293.49,42373.00
531,873.84,1295.17,44366.00
532,873.97,1296.85,42175.00
533,874.10,1298.52,37349.00
534,874.23,1300.20,31761.00
535,874.36,1301.87,26974.00
536,874.48,1303.54,23570.00
537,874.61,1305.21,21799.00
538,874.74,1306.88,20582.00
539,874.87,1308.55,19965.00
540,875.00,1310.22,19383.00
541,875.12,1311.89,18931.00
542,875.25,1313.56,18677.00
543,875.38,1315.22,18380.00
544,875.51,1316.89,18188.00
545,875.63,1318.55,18006.00
546,875.76,1320.21,17878.00
