ENLIGHTEN Version,1.7.2
Measurement ID,20190905-082534-387675-WP-00340
Serial Number,WP-00340
Label,08:25:34 WP-00340
Integration Time,1000
Timestamp,2019-09-05 08:25:34.387675
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
0,801.72,265.63,879.00
1,801.86,267.83,1098.00
2,802.00,270.02,1396.00
3,802.14,272.22,1763.00
4,802.28,274.41,2287.00
5,802.42,276.60,2962.00
6,802.56,278.80,3704.00
7,802.71,280.99,4767.00
8,802.85,283.18,6014.00
9,802.99,285.37,7396.00
10,803.13,287.55,8967.00
11,803.27,289.74,10707.00
12,803.41,291.93,12226.00
13,803.55,294.11,13832.00
14,803.69,296.30,15253.00
15,803.83,298.48,16552.00
16,803.98,300.66,17511.00
17,804.12,302.84,18317.00
18,804.26,305.02,18730.00
19,804.40,307.20,19069.00
20,804.54,309.38,19253.00
21,804.68,311.56,19222.00
22,804.82,313.74,19284.00
23,804.96,315.91,19311.00
24,805.10,318.09,19414.00
25,805.24,320.26,19229.00
26,805.39,322.43,19480.00
27,805.53,324.61,19619.00
28,805.67,326.78,19646.00
29,805.81,328.95,19748.00
30,805.95,331.12,19849.00
31,806.09,333.28,20060.00
32,806.23,335.45,20073.00
33,806.37,337.62,20056.00
34,806.51,339.78,20180.00
35,806.65,341.95,20306.00
36,806.79,344.11,20262.00
37,806.93,346.27,20272.00
38,807.08,348.43,20412.00
39,807.22,350.59,20422.00
40,807.36,352.75,20494.00
41,807.50,354.91,20593.00
42,807.64,357.07,20592.00
43,807.78,359.23,20591.00
44,807.92,361.38,20483.00
45,808.06,363.54,20492.00
46,808.20,365.69,20556.00
47,808.34,367.84,20516.00
48,808.48,370.00,20430.00
49,808.62,372.15,20635.00
50,808.76,374.30,20635.00
51,808.90,376.45,20774.00
52,809.04,378.59,20762.00
53,809.19,380.74,20937.00
54,809.33,382.89,20977.00
55,809.47,385.03,21004.00
56,809.61,387.18,21166.00
57,809.75,389.32,21291.00
58,809.89,391.46,21331.00
59,810.03,393.60,21552.00
60,810.17,395.74,21479.00
61,810.31,397.88,21674.00
62,810.45,400.02,21763.00
63,810.59,402.16,22111.00
64,810.73,404.29,22145.00
65,810.87,406.43,22295.00
66,811.01,408.57,22583.00
67,811.15,410.70,22780.00
68,811.29,412.83,23252.00
69,811.43,414.96,23371.00
70,811.57,417.09,23672.00
71,811.71,419.22,24187.00
72,811.85,421.35,24414.00
73,811.99,423.48,24723.00
74,812.13,425.61,25117.00
75,812.27,427.73,25527.00
76,812.41,429.86,26014.00
77,812.55,431.98,26484.00
78,812.69,434.11,26907.00
79,812.83,436.23,27331.00
80,812.97,438.35,27835.00
81,813.11,440.47,28137.00
82,813.26,442.59,28341.00
83,813.40,444.71,28637.00
84,813.54,446.82,28737.00
85,813.68,448.94,28602.00
86,813.82,451.05,28237.00
87,813.96,453.17,27936.00
88,814.10,455.28,27310.00
89,814.24,457.39,26764.00
90,814.38,459.51,25993.00
91,814.52,461.62,25366.00
92,814.66,463.73,24552.00
93,814.80,465.83,24070.00
94,814.94,467.94,23416.00
95,815.08,470.05,23191.00
96,815.22,472.15,22754.00
97,815.36,474.26,22430.00
98,815.50,476.36,22169.00
99,815.63,478.47,21949.00
100,815.77,480.57,21808.00
101,815.91,482.67,21613.00
102,816.05,484.77,21588.00
103,816.19,486.87,21449.00
104,816.33,488.97,21441.00
105,816.47,491.06,21428.00
106,816.61,493.16,21336.00
107,816.75,495.25,21291.00
108,816.89,497.35,21133.00
109,817.03,499.44,21019.00
110,817.17,501.53,21002.00
111,817.31,503.62,20972.00
112,817.45,505.71,20874.00
113,817.59,507.80,20802.00
114,817.73,509.89,20790.00
115,817.87,511.98,20666.00
116,818.01,514.07,20690.00
117,818.15,516.15,20580.00
118,818.29,518.24,20618.00
119,818.43,520.32,20514.00
120,818.57,522.40,20599.00
121,818.71,524.48,20375.00
122,818.85,526.56,20336.00
123,818.99,528.64,20361.00
124,819.13,530.72,20479.00
125,819.27,532.80,20426.00
126,819.40,534.88,20471.00
127,819.54,536.95,20464.00
128,819.68,539.03,20302.00
129,819.82,541.10,20433.00
130,819.96,543.17,20494.00
131,820.10,545.24,20580.00
132,820.24,547.32,20494.00
133,820.38,549.39,20629.00
134,820.52,551.45,20744.00
135,820.66,553.52,20629.00
136,820.80,555.59,20928.00
137,820.94,557.66,20957.00
138,821.08,559.72,21006.00
139,821.22,561.78,21089.00
140,821.35,563.85,21211.00
141,821.49,565.91,21375.00
142,821.63,567.97,21711.00
143,821.77,570.03,21683.00
144,821.91,572.09,21886.00
145,822.05,574.15,22080.00
146,822.19,576.21,22403.00
147,822.33,578.26,22655.00
148,822.47,580.32,22911.00
149,822.61,582.37,23292.00
150,822.75,584.42,23608.00
151,822.88,586.48,24069.00
152,823.02,588.53,24342.00
153,823.16,590.58,24647.00
154,823.30,592.63,24991.00
155,823.44,594.68,25355.00
156,823.58,596.72,25870.00
157,823.72,598.77,26104.00
158,823.86,600.82,26509.00
159,824.00,602.86,27087.00
160,824.13,604.90,27185.00
161,824.27,606.95,27441.00
162,824.41,608.99,27523.00
163,824.55,611.03,27380.00
164,824.69,613.07,27272.00
165,824.83,615.11,26837.00
166,824.97,617.15,26539.00
167,825.10,619.18,25958.00
168,825.24,621.22,25530.00
169,825.38,623.25,24968.00
170,825.52,625.29,24609.00
171,825.66,627.32,24194.00
172,825.80,629.35,23917.00
173,825.94,631.38,23952.00
174,826.07,633.41,23446.00
175,826.21,635.44,23118.00
176,826.35,637.47,22790.00
177,826.49,639.50,22257.00
178,826.63,641.52,21841.00
179,826.77,643.55,21319.00
180,826.91,645.57,21074.00
181,827.04,647.60,20758.00
182,827.18,649.62,20726.00
183,827.32,651.64,20596.00
184,827.46,653.66,20382.00
185,827.60,655.68,20237.00
186,827.74,657.70,20328.00
187,827.87,659.71,20241.00
188,828.01,661.73,20120.00
189,828.15,663.75,20165.00
190,828.29,665.76,19957.00
191,828.43,667.77,20064.00
192,828.56,669.79,20069.00
193,828.70,671.80,19991.00
194,828.84,673.81,19851.00
195,828.98,675.82,19710.00
196,829.12,677.83,19790.00
197,829.25,679.83,19669.00
198,829.39,681.84,19709.00
199,829.53,683.84,19573.00
200,829.67,685.85,19480.00
201,829.81,687.85,19580.00
202,829.94,689.86,19537.00
203,830.08,691.86,19602.00
204,830.22,693.86,19459.00
205,830.36,695.86,19553.00
206,830.50,697.86,19481.00
207,830.63,699.85,19590.00
208,830.77,701.85,19379.00
209,830.91,703.85,19445.00
210,831.05,705.84,19487.00
211,831.18,707.84,19475.00
212,831.32,709.83,19539.00
213,831.46,711.82,19544.00
214,831.60,713.81,19487.00
215,831.74,715.80,19579.00
216,831.87,717.79,19518.00
217,832.01,719.78,19598.00
218,832.15,721.76,19480.00
219,832.29,723.75,19434.00
220,832.42,725.74,19446.00
221,832.56,727.72,19402.00
222,832.70,729.70,19381.00
223,832.84,731.68,19181.00
224,832.97,733.67,19157.00
225,833.11,735.65,18927.00
226,833.25,737.62,19031.00
227,833.39,739.60,19021.00
228,833.52,741.58,19069.00
229,833.66,743.56,19151.00
230,833.80,745.53,19377.00
231,833.93,747.51,19455.00
232,834.07,749.48,19693.00
233,834.21,751.45,19830.00
234,834.35,753.42,19755.00
235,834.48,755.39,19417.00
236,834.62,757.36,19303.00
237,834.76,759.33,19198.00
238,834.89,761.30,18974.00
239,835.03,763.26,18790.00
240,835.17,765.23,18843.00
241,835.31,767.19,18655.00
242,835.44,769.16,18755.00
243,835.58,771.12,18730.00
244,835.72,773.08,18769.00
245,835.85,775.04,18801.00
246,835.99,777.00,18974.00
247,836.13,778.96,19111.00
248,836.26,780.92,19518.00
249,836.40,782.87,19894.00
250,836.54,784.83,20045.00
251,836.68,786.78,20289.00
252,836.81,788.74,20163.00
253,836.95,790.69,19777.00
254,837.09,792.64,19663.00
255,837.22,794.59,19231.00
256,837.36,796.54,19096.00
257,837.50,798.49,18951.00
258,837.63,800.44,19078.00
259,837.77,802.38,19006.00
260,837.91,804.33,18932.00
261,838.04,806.27,18843.00
262,838.18,808.22,19061.00
263,838.31,810.16,19069.00
264,838.45,812.10,19263.00
265,838.59,814.04,19261.00
266,838.72,815.98,19474.00
267,838.86,817.92,19699.00
268,839.00,819.86,19897.00
269,839.13,821.80,20246.00
270,839.27,823.73,20237.00
271,839.41,825.67,20464.00
272,839.54,827.60,20342.00
273,839.68,829.53,20718.00
274,839.81,831.47,20522.00
275,839.95,833.40,20596.00
276,840.09,835.33,20669.00
277,840.22,837.26,20732.00
278,840.36,839.18,20692.00
279,840.50,841.11,20431.00
280,840.63,843.04,20421.00
281,840.77,844.96,20218.00
282,840.90,846.89,19845.00
283,841.04,848.81,19518.00
284,841.18,850.73,19349.00
285,841.31,852.65,19291.00
286,841.45,854.57,19050.00
287,841.58,856.49,19139.00
288,841.72,858.41,18837.00
289,841.86,860.33,18892.00
290,841.99,862.24,18745.00
291,842.13,864.16,18900.00
292,842.26,866.07,18727.00
293,842.40,867.99,18584.00
294,842.53,869.90,18774.00
295,842.67,871.81,18621.00
296,842.81,873.72,18677.00
297,842.94,875.63,18605.00
298,843.08,877.54,18673.00
299,843.21,879.44,18765.00
300,843.35,881.35,18770.00
301,843.48,883.26,18875.00
302,843.62,885.16,18742.00
303,843.75,887.06,18734.00
304,843.89,888.97,18723.00
305,844.03,890.87,18580.00
306,844.16,892.77,18563.00
307,844.30,894.67,18407.00
308,844.43,896.57,18300.00
309,844.57,898.46,18114.00
310,844.70,900.36,17979.00
311,844.84,902.26,17897.00
312,844.97,904.15,17779.00
313,845.11,906.04,17724.00
314,845.24,907.94,17760.00
315,845.38,909.83,17699.00
316,845.51,911.72,17602.00
317,845.65,913.61,17626.00
318,845.78,915.50,17586.00
319,845.92,917.38,17646.00
320,846.05,919.27,17617.00
321,846.19,921.16,17644.00
322,846.32,923.04,17707.00
323,846.46,924.92,17560.00
324,846.59,926.81,17561.00
325,846.73,928.69,17521.00
326,846.86,930.57,17536.00
327,847.00,932.45,17465.00
328,847.13,934.33,17481.00
329,847.27,936.20,17508.00
330,847.40,938.08,17513.00
331,847.54,939.96,17507.00
332,847.67,941.83,17755.00
333,847.81,943.71,17737.00
334,847.94,945.58,17779.00
335,848.08,947.45,17762.00
336,848.21,949.32,17726.00
337,848.34,951.19,17713.00
338,848.48,953.06,17766.00
339,848.61,954.93,17688.00
340,848.75,956.79,17486.00
341,848.88,958.66,17347.00
342,849.02,960.52,17281.00
343,849.15,962.39,17121.00
344,849.29,964.25,16918.00
345,849.42,966.11,16813.00
346,849.55,967.97,16788.00
347,849.69,969.83,16638.00
348,849.82,971.69,16668.00
349,849.96,973.55,16617.00
350,850.09,975.41,16642.00
351,850.23,977.26,16647.00
352,850.36,979.12,16531.00
353,850.49,980.97,16592.00
354,850.63,982.82,16476.00
355,850.76,984.68,16588.00
356,850.90,986.53,16676.00
