ENLIGHTEN Version,1.7.2
Measurement ID,20190905-083402-499892-WP-00340
Serial Number,WP-00340
Label,08:34:02 WP-00340
Integration Time,100
Timestamp,2019-09-05 08:34:02.499892
Note,
Temperature,9.99381697227335
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
0,801.72,265.63,403.00
1,801.86,267.83,514.00
2,802.00,270.02,660.00
3,802.14,272.22,839.00
4,802.28,274.41,1078.00
5,802.42,276.60,1390.00
6,802.56,278.80,1828.00
7,802.71,280.99,2283.00
8,802.85,283.18,2891.00
9,802.99,285.37,3603.00
10,803.13,287.55,4328.00
11,803.27,289.74,5070.00
12,803.41,291.93,5899.00
13,803.55,294.11,6661.00
14,803.69,296.30,7292.00
15,803.83,298.48,7889.00
16,803.98,300.66,8308.00
17,804.12,302.84,8564.00
18,804.26,305.02,8751.00
19,804.40,307.20,8922.00
20,804.54,309.38,9057.00
21,804.68,311.56,9142.00
22,804.82,313.74,9179.00
23,804.96,315.91,9264.00
24,805.10,318.09,9239.00
25,805.24,320.26,9258.00
26,805.39,322.43,9387.00
27,805.53,324.61,9439.00
28,805.67,326.78,9364.00
29,805.81,328.95,9494.00
30,805.95,331.12,9623.00
31,806.09,333.28,9688.00
32,806.23,335.45,9660.00
33,806.37,337.62,9730.00
34,806.51,339.78,9747.00
35,806.65,341.95,9845.00
36,806.79,344.11,9974.00
37,806.93,346.27,9913.00
38,807.08,348.43,9820.00
39,807.22,350.59,10010.00
40,807.36,352.75,9971.00
41,807.50,354.91,9995.00
42,807.64,357.07,9969.00
43,807.78,359.23,9942.00
44,807.92,361.38,10033.00
45,808.06,363.54,10031.00
46,808.20,365.69,10018.00
47,808.34,367.84,10077.00
48,808.48,370.00,10008.00
49,808.62,372.15,10166.00
50,808.76,374.30,10105.00
51,808.90,376.45,10215.00
52,809.04,378.59,10147.00
53,809.19,380.74,10191.00
54,809.33,382.89,10326.00
55,809.47,385.03,10361.00
56,809.61,387.18,10371.00
57,809.75,389.32,10459.00
58,809.89,391.46,10493.00
59,810.03,393.60,10534.00
60,810.17,395.74,10638.00
61,810.31,397.88,10711.00
62,810.45,400.02,10718.00
63,810.59,402.16,10823.00
64,810.73,404.29,10796.00
65,810.87,406.43,10978.00
66,811.01,408.57,11135.00
67,811.15,410.70,11251.00
68,811.29,412.83,11326.00
69,811.43,414.96,11522.00
70,811.57,417.09,11707.00
71,811.71,419.22,11891.00
72,811.85,421.35,12089.00
73,811.99,423.48,12295.00
74,812.13,425.61,12532.00
75,812.27,427.73,12708.00
76,812.41,429.86,13073.00
77,812.55,431.98,13368.00
78,812.69,434.11,13803.00
