ENLIGHTEN Version,1.7.2
Measurement ID,20190904-085756-089390-WP-00340
Serial Number,WP-00340
Label,08:57:56 WP-00340
Integration Time,500
Timestamp,57:56.1
Note,
Temperature,9.993816972
CCD C0,801.7174072
CCD C1,0.141220003
CCD C2,-5.61E-06
CCD C3,-8.54E-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,TRUE
Laser Power,100
Laser Temperature,0
Pixel Count,1024
,
Wavenumber,Processed
265.63,392
267.83,489
270.02,643
272.22,826
274.41,1061
276.6,1393
278.8,1757
280.99,2224
283.18,2772
285.37,3450
287.55,4239
289.74,5018
291.93,5758
294.11,6483
296.3,7138
298.48,7718
300.66,8194
302.84,8469
305.02,8722
307.2,8840
309.38,8908
311.56,8960
313.74,9025
315.91,8941
318.09,8986
320.26,9049
322.43,9160
324.61,9190
326.78,9154
328.95,9226
331.12,9297
333.28,9354
335.45,9287
337.62,9420
339.78,9426
341.95,9513
344.11,9442
346.27,9454
348.43,9584
350.59,9600
352.75,9589
354.91,9563
357.07,9587
359.23,9613
361.38,9653
363.54,9540
365.69,9582
367.84,9604
370,9679
372.15,9651
374.3,9681
376.45,9639
378.59,9729
380.74,9782
382.89,9903
385.03,9892
387.18,9938
389.32,9902
391.46,9951
393.6,10014
395.74,10068
397.88,10290
400.02,10214
402.16,10415
404.29,10351
406.43,10484
408.57,10560
410.7,10723
412.83,10883
414.96,11051
417.09,11089
419.22,11233
421.35,11512
423.48,11623
425.61,11844
427.73,12042
429.86,12261
431.98,12434
434.11,12738
436.23,12949
438.35,13211
440.47,13358
442.59,13472
444.71,13545
446.82,13640
448.94,13533
451.05,13362
453.17,13119
455.28,12923
457.39,12603
459.51,12272
461.62,11922
463.73,11547
465.83,11340
467.94,11060
470.05,10861
472.15,10762
474.26,10499
476.36,10486
478.47,10313
480.57,10246
482.67,10151
484.77,10112
486.87,10107
488.97,10055
491.06,9961
493.16,9931
495.25,9972
497.35,10015
499.44,9837
501.53,9824
503.62,9827
505.71,9774
507.8,9795
509.89,9847
511.98,9795
514.07,9810
516.15,9740
518.24,9756
520.32,9607
522.4,9671
524.48,9615
526.56,9653
528.64,9538
530.72,9630
532.8,9565
534.88,9628
536.95,9599
539.03,9653
541.1,9677
543.17,9694
545.24,9653
547.32,9639
549.39,9734
551.45,9755
553.52,9768
555.59,9837
557.66,9856
559.72,9843
561.78,9950
563.85,9991
565.91,10101
567.97,10254
570.03,10234
572.09,10400
574.15,10469
576.21,10602
578.26,10746
580.32,10903
582.37,11019
584.42,11100
586.48,11242
588.53,11433
590.58,11644
592.63,11802
594.68,12055
596.72,12259
598.77,12415
600.82,12586
602.86,12766
604.9,12889
606.95,13090
608.99,12993
